%time,field.x,field.y,field.z,field.w
1607271209513945102,0.0371313430369,0.0762010738254,-0.993559658527,-0.0751923769712
1607271209516326904,0.0369188450277,0.0762100294232,-0.993543326855,-0.0755038782954
1607271209521589040,0.0368409790099,0.0761160776019,-0.993533611298,-0.075763836503
1607271209528299093,0.0368648506701,0.0759143903852,-0.993531882763,-0.0759757906199
1607271209532062053,0.0369131974876,0.0756094008684,-0.993539690971,-0.0761550292373
1607271209536957025,0.0370097719133,0.075179554522,-0.993560016155,-0.0762680694461
1607271209557511091,0.0371591672301,0.0746097192168,-0.993593037128,-0.0763247907162
1607271209557897090,0.0371719747782,0.0741154327989,-0.993625998497,-0.0763711705804
1607271209558012962,0.0374021232128,0.0733470320702,-0.993674397469,-0.0763716548681
1607271209558113098,0.0376899130642,0.072511613369,-0.993725419044,-0.0763623565435
1607271209568515062,0.0380639657378,0.0716377198696,-0.993775784969,-0.0763470903039
1607271209568825960,0.0384834036231,0.0707519948483,-0.993823826313,-0.0763377845287
1607271209571798086,0.0389249995351,0.0698617845774,-0.993867635727,-0.0763631686568
1607271209582531929,0.0392273962498,0.0693736448884,-0.993872582912,-0.0765888765454
1607271209584882974,0.0398317798972,0.0685497671366,-0.993896245956,-0.0767115801573
1607271209586644887,0.0404083058238,0.0677682310343,-0.993916988373,-0.0768355578184
1607271209594214916,0.0410953275859,0.0670129731297,-0.993928611279,-0.0769828930497
1607271209596679925,0.0417853854597,0.0663179308176,-0.993936419487,-0.0771131440997
1607271209601718902,0.0425919815898,0.0656791627407,-0.993935108185,-0.0772348344326
1607271209612709999,0.0434229187667,0.0651041194797,-0.993929684162,-0.0773289576173
1607271209613059997,0.0441524647176,0.0645195841789,-0.993934810162,-0.077339604497
1607271209616568088,0.0449965596199,0.0640821307898,-0.993919432163,-0.0774144232273
1607271209622090101,0.0458180308342,0.0636958777905,-0.993905007839,-0.0774362236261
1607271209627985954,0.0466301180422,0.0633544102311,-0.993891060352,-0.0774112194777
1607271209631548881,0.0474104210734,0.0630382150412,-0.993878543377,-0.0773558840156
1607271209637321949,0.0481838434935,0.062771089375,-0.993866324425,-0.0772522985935
1607271209661711931,0.0489305891097,0.06253503263,-0.993854999542,-0.0771192461252
1607271209662060976,0.0496414937079,0.0623460896313,-0.993842720985,-0.0769766420126
1607271209662178993,0.0503377988935,0.0620023570955,-0.993841528893,-0.0768168643117
1607271209665306091,0.0510617345572,0.0618501082063,-0.993827581406,-0.0766420587897
1607271209674324035,0.0517556890845,0.06171393767,-0.993813216686,-0.076472312212
1607271209674701929,0.052419193089,0.0615722872317,-0.993800997734,-0.0762930735946
1607271209674875020,0.0530577898026,0.0614180341363,-0.993789553642,-0.0761248394847
1607271209687580108,0.0536630488932,0.0612286329269,-0.993781208992,-0.0759619548917
1607271209687920093,0.0543694607913,0.060886349529,-0.993768215179,-0.075905367732
1607271209688036918,0.0549566671252,0.0606558769941,-0.993761837482,-0.075750336051
1607271209698318958,0.0555211566389,0.0604086183012,-0.993758678436,-0.0755778178573
1607271209698684930,0.0561067573726,0.0601388886571,-0.993754386902,-0.0754166319966
1607271209701725006,0.0566852800548,0.0598574727774,-0.993750631809,-0.0752566829324
1607271209706690073,0.0572918914258,0.0595471598208,-0.993749141693,-0.0750634893775
1607271209713941097,0.0578984022141,0.0591936074197,-0.993751108646,-0.0748509094119
1607271209716595888,0.0586310885847,0.0588952079415,-0.993749380112,-0.0745389014482
1607271209721766948,0.0592526011169,0.0585087090731,-0.993754565716,-0.0742825344205
1607271209728341102,0.0598916709423,0.0581193380058,-0.993760049343,-0.0740007758141
1607271209731687068,0.0605616681278,0.0577221363783,-0.993765830994,-0.0736885368824
1607271209736715078,0.0612750835717,0.0573094338179,-0.993771731853,-0.0733397752047
1607271209746634006,0.0620286017656,0.0568774938583,-0.99377655983,-0.0729768723249
1607271209747137069,0.0627523139119,0.0565045066178,-0.993781089783,-0.0725853964686
1607271209751698970,0.0634599477053,0.0561027303338,-0.9937890172,-0.0721721202135
1607271209756680011,0.0641199946404,0.0557127930224,-0.993801057339,-0.0717233270407
1607271209762283086,0.0647481754422,0.0553319454193,-0.993816077709,-0.0712433159351
1607271209766683101,0.0653094798326,0.054969355464,-0.993837118149,-0.0707164034247
1607271209771802902,0.0658005326986,0.0546457208693,-0.993861734867,-0.0701647102833
1607271209780787944,0.0662583038211,0.0543623566628,-0.993888795376,-0.069567643106
1607271209781585931,0.0666817650199,0.0540586709976,-0.993920326233,-0.0689467042685
1607271209786623001,0.0670574307442,0.0538364984095,-0.993954718113,-0.0682559460402
1607271209794496059,0.0674010515213,0.0536360219121,-0.993994116783,-0.0674991160631
1607271209796678066,0.0677357241511,0.0534582622349,-0.994035124779,-0.06669601053
1607271209801539897,0.0680201351643,0.0532848313451,-0.994083285332,-0.0658218413591
1607271209806632041,0.0682927444577,0.0531675703824,-0.994129002094,-0.0649381428957
1607271209814485073,0.0686846151948,0.0530256927013,-0.994165062904,-0.0640827864408
1607271209816394090,0.0689172446728,0.0529547259212,-0.994214475155,-0.0631171688437
1607271209821415901,0.069134503603,0.0529271289706,-0.994264304638,-0.0621098205447
1607271209828136920,0.0693546310067,0.0529490038753,-0.994312822819,-0.0610601268709
1607271209831671953,0.0695875361562,0.0530206486583,-0.994359791279,-0.0599590726197
1607271209836719989,0.0698468536139,0.0531463250518,-0.994402229786,-0.0588320232928
1607271209846610069,0.0701455026865,0.0533208698034,-0.994440734386,-0.0576546899974
1607271209846947908,0.0705118104815,0.0534701831639,-0.994473814964,-0.0564886070788
1607271209851730108,0.0708466842771,0.0537233911455,-0.994504749775,-0.0552704669535
1607271209856690883,0.0711780413985,0.0539922080934,-0.994535624981,-0.0540136247873
1607271209862555027,0.0714558809996,0.054279409349,-0.994568169117,-0.0527444556355
1607271209866945981,0.0716803520918,0.0545612201095,-0.994603335857,-0.0514703951776
1607271209871627092,0.0718511864543,0.0548270195723,-0.994640886784,-0.050209261477
1607271209879997968,0.0718583539128,0.0549461245537,-0.994695663452,-0.0489682294428
1607271209881527900,0.0718142539263,0.0551835745573,-0.994745373726,-0.0477409884334
1607271209887125015,0.0717133283615,0.0553820692003,-0.994798243046,-0.0465454831719
1607271209905595064,0.0716216415167,0.0555288009346,-0.994852662086,-0.0453341826797
1607271209905927896,0.0714797303081,0.055634457618,-0.994909286499,-0.0441693216562
1607271209906311988,0.0712795034051,0.0556961148977,-0.994971215725,-0.043005336076
1607271209907322883,0.0710412040353,0.0556604787707,-0.995038211346,-0.0418814010918
1607271209924549102,0.0709037482738,0.0556544177234,-0.995098650455,-0.0406686402857
1607271209924890995,0.0706174597144,0.0554812848568,-0.995173037052,-0.0395685508847
1607271209925009012,0.0702590793371,0.0552347078919,-0.995255589485,-0.0384609214962
1607271209938986063,0.0698502510786,0.0549157746136,-0.995343923569,-0.0373578779399
1607271209939402103,0.0693632438779,0.0545480400324,-0.995437979698,-0.0362836457789
1607271209939523935,0.0688230991364,0.0541375204921,-0.995535850525,-0.035226508975
1607271209941644906,0.0682173147798,0.0537000708282,-0.995636343956,-0.0342206768692
1607271209949898958,0.0676006674767,0.0532273240387,-0.995737075806,-0.0332385413349
1607271209951436996,0.0669539496303,0.0529169626534,-0.99583363533,-0.0321308635175
1607271209957082033,0.0662833750248,0.0524091012776,-0.995934426785,-0.0312174204737
1607271209973906040,0.0655710101128,0.0519112311304,-0.996034145355,-0.0303610470146
1607271209974261999,0.0648122727871,0.0514313131571,-0.996132314205,-0.0295763593167
1607271209974380970,0.0640389695764,0.0509886182845,-0.996226549149,-0.0288444682956
1607271209984134912,0.0632308498025,0.0505773127079,-0.996319174767,-0.0281421840191
1607271209984460115,0.062473885715,0.0503402166069,-0.996400475502,-0.0273684412241
1607271209986589908,0.0616247802973,0.050059389323,-0.996483445168,-0.0267815813422
1607271209997323036,0.0607806704938,0.0498465448618,-0.996561050415,-0.0262162685394
1607271209997637033,0.0599684901536,0.049688603729,-0.996632277966,-0.0256733093411
1607271210001669883,0.0591478534043,0.049593206495,-0.996700525284,-0.0251036994159
1607271210006673097,0.0583266988397,0.0495359525084,-0.996765375137,-0.0245562270284
1607271210013991117,0.0574297569692,0.0495086424053,-0.996832430363,-0.0239988248795
1607271210016962051,0.0564405508339,0.0493596866727,-0.996912837029,-0.0232981462032
1607271210022028923,0.0554247461259,0.0493757538497,-0.996981322765,-0.0227693151683
1607271210029400110,0.0543091222644,0.04939847067,-0.997052669525,-0.0222803875804
1607271210032023906,0.0531421378255,0.0494262129068,-0.99712485075,-0.0217973999679
1607271210037069082,0.0518930330873,0.0494541861117,-0.997198820114,-0.0213555917144
1607271210058103084,0.0505956709385,0.0494845174253,-0.997273027897,-0.0209285784513
1607271210058445930,0.049133643508,0.0493894219398,-0.99735969305,-0.0204987507313
1607271210058563947,0.0477482937276,0.0494411289692,-0.997431874275,-0.0201322026551
1607271210059705018,0.0463330224156,0.0495131276548,-0.997501850128,-0.0197923164815
1607271210066538095,0.0449035950005,0.049600046128,-0.997569799423,-0.0194434784353
1607271210066885948,0.0435075424612,0.049725484103,-0.997631788254,-0.0191124286503
1607271210071610927,0.04217178002,0.0498889870942,-0.997687876225,-0.0187503416091
1607271210079726934,0.0409753806889,0.0500959344208,-0.997734606266,-0.0183593798429
1607271210081465005,0.040036290884,0.0502877756953,-0.997772395611,-0.0178489983082
1607271210086826086,0.0393024981022,0.0504586696625,-0.997802257538,-0.0173183493316
1607271210094470977,0.0387168452144,0.0505732558668,-0.997829735279,-0.0167097318918
1607271210096909999,0.0382633544505,0.0506567172706,-0.997853636742,-0.0160622280091
1607271210101906061,0.0378705710173,0.0506958216429,-0.997877180576,-0.0153913581744
1607271210106606006,0.0375839322805,0.0506908744574,-0.997899055481,-0.0146781988442
1607271210113257884,0.0370231680572,0.0506387092173,-0.997932195663,-0.0140115497634
1607271210116400957,0.0370675809681,0.0505103804171,-0.997948288918,-0.0131868608296
1607271210121723890,0.0371638908982,0.0503248013556,-0.997964084148,-0.0124090956524
1607271210128657102,0.0372737757862,0.0500872135162,-0.997981786728,-0.0115960584953
1607271210131846904,0.037438865751,0.0497585870326,-0.99800080061,-0.0108099933714
1607271210136785984,0.037669826299,0.0493597388268,-0.998019695282,-0.0100627401844
1607271210146583080,0.0379999838769,0.0488972663879,-0.99803674221,-0.00936643779278
1607271210146928071,0.0381199680269,0.0485861934721,-0.998052060604,-0.0088553102687
1607271210151693105,0.0386806689203,0.0481014512479,-0.99805867672,-0.00830875709653
1607271210156727075,0.0393271781504,0.0476528033614,-0.998058617115,-0.00784647464752
1607271210162199974,0.0400273092091,0.0472556501627,-0.998052477837,-0.00748830381781
1607271210166649103,0.0407860800624,0.0469173230231,-0.998039603233,-0.00723546044901
1607271210171700000,0.0415655821562,0.0466582477093,-0.99802082777,-0.00706258462742
1607271210179313898,0.0421031191945,0.0466293767095,-0.998000860214,-0.00688998959959
1607271210181545972,0.0428445115685,0.0465827733278,-0.997971177101,-0.00692084617913
1607271210186772108,0.0435778535903,0.0466205254197,-0.997936844826,-0.00704362010583
1607271210194379091,0.0442973077297,0.0468019545078,-0.997895240784,-0.00724697904661
1607271210196774959,0.0450142771006,0.0470605865121,-0.997849285603,-0.0074833217077
1607271210201879978,0.0457103922963,0.0474097169936,-0.997798800468,-0.0077802259475
1607271210206695079,0.0463028438389,0.0478647872806,-0.997746706009,-0.00816283375025
1607271210212095975,0.0468126162887,0.0482111014426,-0.997704267502,-0.00840129796416
1607271210217111110,0.0472481027246,0.0487936511636,-0.997651219368,-0.00887898821384
1607271210221856117,0.0475943163037,0.04941739887,-0.997599363327,-0.00939479283988
1607271210227098941,0.0478497035801,0.0500621423125,-0.997550070286,-0.00990522559732
1607271210231975078,0.0480144508183,0.0507403463125,-0.997502803802,-0.0104042012244
1607271210237165927,0.0481469258666,0.051448199898,-0.997455298901,-0.0108575392514
1607271210258641958,0.0482868365943,0.0522094480693,-0.997404396534,-0.0112740779296
1607271210259102106,0.0485212504864,0.0528119951487,-0.997357666492,-0.0115936342627
1607271210259228944,0.0485857874155,0.0535683780909,-0.997310578823,-0.0118983173743
1607271210259335041,0.048641782254,0.0542699508369,-0.997266829014,-0.0121505511925
1607271210273926019,0.0486953705549,0.0549343340099,-0.997225344181,-0.0123536717147
1607271210274245023,0.0487268678844,0.0555319823325,-0.997188568115,-0.0125247417018
1607271210274487018,0.0487483181059,0.0560447052121,-0.997157454491,-0.0126338712871
1607271210282752990,0.0487333126366,0.0564838387072,-0.997132897377,-0.0126763144508
1607271210283119916,0.0488675236702,0.0568933486938,-0.997101128101,-0.0128274103627
1607271210286745071,0.048781722784,0.0571995675564,-0.997088313103,-0.0127862794325
1607271210295161008,0.0486285053194,0.0574313178658,-0.997083067894,-0.0127396862954
1607271210296740055,0.0484327487648,0.0575992055237,-0.997083425522,-0.012704689987
1607271210301657915,0.0481598339975,0.0577274337411,-0.997089862823,-0.012650469318
1607271210306941032,0.0478523746133,0.0578173995018,-0.997100412846,-0.0125734591857
1607271210313030004,0.0475174076855,0.0578833594918,-0.997113347054,-0.0125145036727
1607271210316762924,0.0472103171051,0.0582385212183,-0.997105062008,-0.0126881562173
1607271210321788072,0.0468083620071,0.0583503320813,-0.997118592262,-0.012603411451
1607271210328488111,0.0464458614588,0.0584936700761,-0.997128546238,-0.0124962572008
1607271210331726074,0.0460953712463,0.0586698763072,-0.997135996819,-0.0123604964465
1607271210336673974,0.0457659959793,0.0588806457818,-0.997140288353,-0.0122409295291
1607271210346736907,0.0454497672617,0.0591202788055,-0.997141957283,-0.0121292490512
1607271210347126960,0.0452262870967,0.0595416985452,-0.997127652168,-0.0120749473572
1607271210351834058,0.0449369437993,0.0598291531205,-0.99712485075,-0.0119669744745
1607271210356671094,0.0446535721421,0.0601448267698,-0.997119784355,-0.0118669094518
1607271210361933946,0.0443856418133,0.0605072341859,-0.997110545635,-0.0118050035089
1607271210366709947,0.0441911891103,0.060903776437,-0.997095406055,-0.0117725506425
1607271210371794939,0.0440585501492,0.0613495260477,-0.99707442522,-0.0117347007617
1607271210380306959,0.0439473576844,0.0617881976068,-0.997051775455,-0.011771434918
1607271210381644964,0.0439974553883,0.0622976832092,-0.997018098831,-0.0117576234043
1607271210386915922,0.0441165193915,0.0628178492188,-0.996980071068,-0.011765178293
1607271210394062995,0.0443334653974,0.0633772239089,-0.996934950352,-0.0117764072493
1607271210396857976,0.0446686893702,0.063937291503,-0.996884465218,-0.0117563828826
1607271210401823043,0.0450737476349,0.0645005553961,-0.996830403805,-0.011708679609
1607271210407119989,0.0455619767308,0.0650432035327,-0.996773779392,-0.0116461599246
1607271210424863100,0.0459378100932,0.0655054375529,-0.996727466583,-0.0115421535447
1607271210425204038,0.0464921630919,0.065959662199,-0.996673166752,-0.0114237936214
1607271210425322055,0.0470012240112,0.0663306117058,-0.996626198292,-0.0112902065739
1607271210440552949,0.0474603846669,0.0666243731976,-0.99658626318,-0.0111639825627
1607271210440905094,0.047866307199,0.0668244734406,-0.996554434299,-0.0110762165859
1607271210441068887,0.0481907241046,0.0669358223677,-0.996532082558,-0.0110093196854
1607271210441741943,0.0484375581145,0.0670072808862,-0.99651581049,-0.0109644019976
1607271210447985887,0.0484994612634,0.0670951157808,-0.996506035328,-0.0110370712355
1607271210452114105,0.0487322174013,0.0670652315021,-0.996496975422,-0.011007424444
1607271210457292079,0.048960570246,0.0669960230589,-0.996490418911,-0.0110100544989
1607271210467282056,0.0491628758609,0.0669299960136,-0.996484875679,-0.011012676172
1607271210467608928,0.0493804328144,0.0668588578701,-0.996479094028,-0.0109973428771
1607271210471924066,0.0495726466179,0.0667943432927,-0.996473789215,-0.0110033089295
1607271210480029106,0.0499923564494,0.0670282021165,-0.996437191963,-0.0110005019233
1607271210481746912,0.050255857408,0.0670126453042,-0.996425151825,-0.0109817450866
1607271210487237930,0.0505692660809,0.0670022442937,-0.99641007185,-0.0109759643674
1607271210503957033,0.0509034357965,0.0670047998428,-0.996393084526,-0.010960759595
1607271210504302024,0.051270570606,0.0670316442847,-0.996372461319,-0.0109526114538
1607271210504417896,0.0516636967659,0.0670847222209,-0.99634885788,-0.0109256040305
1607271210506968975,0.0520843490958,0.067155726254,-0.996322512627,-0.0109008895233
1607271210520709037,0.0525110177696,0.067279279232,-0.996291577816,-0.0109229097143
1607271210521075963,0.0529873073101,0.0673983991146,-0.996258437634,-0.0109065659344
1607271210521764039,0.0534742958844,0.0675480440259,-0.996222853661,-0.0108527801931
1607271210529748916,0.0539857856929,0.067709222436,-0.996184825897,-0.0108110234141
1607271210531805992,0.0544689632952,0.0678924769163,-0.99614661932,-0.0107528716326
1607271210536653041,0.054921079427,0.0680653378367,-0.996110677719,-0.010689352639
1607271210547307968,0.0553148649633,0.0682554543018,-0.996076464653,-0.0106364293024
1607271210547657012,0.0556637533009,0.0684052184224,-0.996047198772,-0.010603855364
1607271210551774978,0.0560038946569,0.0685491934419,-0.996018826962,-0.0105460640043
1607271210556682109,0.0563193038106,0.0686634704471,-0.995993673801,-0.0104989651591
1607271210561929941,0.0565953366458,0.0687428340316,-0.995972812176,-0.0104723852128
1607271210566718101,0.056831728667,0.0688218474388,-0.995953917503,-0.0104648573324
1607271210571892976,0.0570077374578,0.0688989832997,-0.9959384799,-0.0104689495638
1607271210580202102,0.0572838373482,0.0690307915211,-0.99591255188,-0.0105590587482
1607271210581615924,0.0574262142181,0.0691297501326,-0.995897233486,-0.0105895884335
1607271210586739063,0.057564932853,0.0692366212606,-0.995881199837,-0.0106377536431
1607271210594352960,0.0576715357602,0.0693737789989,-0.995865046978,-0.0106795635074
1607271210596784114,0.0577648617327,0.0695124641061,-0.995849370956,-0.0107407076284
1607271210601809024,0.0578115060925,0.0696622133255,-0.99583542347,-0.010811441578
1607271210606681108,0.0578307919204,0.0698204040527,-0.995822191238,-0.010906922631
1607271210613184928,0.057799320668,0.0699856877327,-0.995811164379,-0.0110197849572
1607271210617079973,0.0578377507627,0.0702131763101,-0.99579167366,-0.011132969521
1607271210621776103,0.0577965304255,0.0704406127334,-0.995776295662,-0.0112818349153
1607271210627516031,0.0577685460448,0.0706608295441,-0.99576061964,-0.0114279193804
1607271210631807088,0.0577134080231,0.0708909928799,-0.995745956898,-0.0115588307381
1607271210636686086,0.0576468668878,0.0711235851049,-0.995731413364,-0.0117147220299
1607271210648972988,0.0575155764818,0.0713780075312,-0.995718836784,-0.0118825621903
1607271210649288892,0.0574538521469,0.0715865343809,-0.99570530653,-0.0120585355908
1607271210651640892,0.0573093295097,0.0717972666025,-0.995696425438,-0.012229340151
1607271210656842947,0.0572180785239,0.0719940215349,-0.995685279369,-0.0124056022614
1607271210662087917,0.0571485608816,0.0721565559506,-0.995675206184,-0.0125828739256
1607271210667117118,0.0570056736469,0.0722941085696,-0.99567091465,-0.0127829443663
1607271210672254085,0.0568462125957,0.0723756477237,-0.995671153069,-0.0130073418841
1607271210693248987,0.0566716790199,0.0724435821176,-0.995673060417,-0.0132476901636
1607271210693603038,0.0564708039165,0.0725107192993,-0.995675504208,-0.0135496743023
1607271210693721055,0.0562296435237,0.072552755475,-0.995682537556,-0.013811015524
1607271210704421997,0.0559839494526,0.0725850313902,-0.995689749718,-0.0141148781404
1607271210704781055,0.0557186156511,0.0726430565119,-0.995696127415,-0.0144139723852
1607271210704926967,0.055437296629,0.0727014318109,-0.995702683926,-0.0147469006479
1607271210707240104,0.0551458261907,0.0727901011705,-0.995707571507,-0.0150671005249
1607271210717066049,0.054912596941,0.0729596465826,-0.995702505112,-0.0154302334413
1607271210718123912,0.0546272322536,0.0730768144131,-0.995704054832,-0.0157815683633
1607271210721889019,0.0543300509453,0.073209926486,-0.995704710484,-0.0161486323923
1607271210731498003,0.054010193795,0.073376275599,-0.995703577995,-0.016529334709
1607271210731813907,0.0536612085998,0.0735737681389,-0.99570119381,-0.0169252809137
1607271210736726999,0.0533322840929,0.0737902745605,-0.995695948601,-0.0173295829445
1607271210747251987,0.0529899187386,0.0740223824978,-0.995689868927,-0.017731750384
1607271210748297929,0.0527127124369,0.0742574036121,-0.995678424835,-0.0182137135416
1607271210751621007,0.052423350513,0.0745572596788,-0.995662629604,-0.0186829138547
1607271210757005929,0.052125800401,0.0748267099261,-0.995649278164,-0.0191423241049
1607271210763452053,0.0518384128809,0.0751268416643,-0.995631992817,-0.019639827311
1607271210766819000,0.0515675991774,0.0754164680839,-0.995613276958,-0.0201809015125
1607271210771940946,0.0513263493776,0.0757298916578,-0.995590686798,-0.0207325033844
1607271210781415939,0.0510555133224,0.0759704485536,-0.995573759079,-0.0213242862374
1607271210782028913,0.0508355982602,0.076277628541,-0.99554848671,-0.0219270866364
1607271210787004947,0.0506236255169,0.0765722319484,-0.995523095131,-0.0225327182561
1607271210796993970,0.0503903329372,0.0768613442779,-0.995498359203,-0.0231582392007
1607271210798451900,0.0501412861049,0.0771327018738,-0.995474040508,-0.0238298941404
1607271210802016973,0.0498668327928,0.077375434339,-0.995453000069,-0.024490358308
1607271210806833028,0.049580398947,0.0775823816657,-0.995434045792,-0.0251782760024
1607271210815308094,0.0491872169077,0.0777779743075,-0.995418429375,-0.0259498227388
1607271210816960096,0.0488363578916,0.0779229924083,-0.995405733585,-0.0266567002982
1607271210822201013,0.0484753027558,0.0780572071671,-0.995393574238,-0.0273646805435
1607271210830044031,0.04812348634,0.0781476870179,-0.995384335518,-0.0280567370355
1607271210831924915,0.0478124395013,0.0782296285033,-0.99537307024,-0.0287508983165
1607271210836925029,0.0475623682141,0.0782851576805,-0.995361149311,-0.029419073835
1607271210848409891,0.0473347492516,0.0783085078001,-0.995350241661,-0.0300866179168
1607271210848767042,0.0471031777561,0.0783397704363,-0.995337963104,-0.0307647865266
1607271210851799011,0.0468385443091,0.0783169493079,-0.99533188343,-0.031417503953
1607271210857300043,0.0465681105852,0.0782869905233,-0.995326519012,-0.0320574603975
1607271210863388061,0.0463019274175,0.0782218798995,-0.995323896408,-0.0326785519719
1607271210867573976,0.0460693091154,0.0781526863575,-0.995319783688,-0.0332914032042
1607271210871872901,0.0458296723664,0.0780751183629,-0.995316624641,-0.0338943786919
1607271210880156040,0.0455179363489,0.0780469253659,-0.995308637619,-0.0346051193774
1607271210881755113,0.0452893450856,0.0779555290937,-0.995306074619,-0.0351810194552
1607271210887037038,0.0450747534633,0.0778400301933,-0.995304226875,-0.0357612445951
1607271210893079996,0.0448536165059,0.0777254030108,-0.995302498341,-0.0363309010863
1607271210897075891,0.0446683429182,0.0775978118181,-0.995299637318,-0.0369039624929
1607271210901643991,0.0445154197514,0.0774566978216,-0.995297074318,-0.0374508462846
1607271210906873941,0.0443743430078,0.0773224458098,-0.995292901993,-0.0380033999681
1607271210912411928,0.0442309416831,0.0772000253201,-0.995288133621,-0.0385404229164
1607271210916714906,0.0440321229398,0.0770811736584,-0.995281219482,-0.0391783341765
1607271210921828031,0.0438245199621,0.0769704803824,-0.995278358459,-0.0396982245147
1607271210927757024,0.043630361557,0.0768568813801,-0.995274305344,-0.0402317941189
1607271210933646917,0.0434086546302,0.0767611861229,-0.995270609856,-0.0407404787838
1607271210937220096,0.0431583225727,0.0766638070345,-0.995266854763,-0.0412796363235
1607271210962481975,0.0428720861673,0.0766193792224,-0.995259523392,-0.041832126677
1607271210963051080,0.0425423197448,0.0765691846609,-0.995251893997,-0.0424391254783
1607271210963190078,0.0422571972013,0.0765794664621,-0.995238304138,-0.0430186055601
1607271210963293075,0.04205590114,0.0766056329012,-0.995221495628,-0.0435554757714
1607271210968729019,0.0419641621411,0.0765977352858,-0.995203077793,-0.0440754145384
1607271210969042062,0.0420110672712,0.0765625908971,-0.995184123516,-0.044518109411
1607271210971963882,0.0421891473234,0.0764566659927,-0.995168089867,-0.0448881164193
1607271210981723070,0.0424676388502,0.0763019695878,-0.995154738426,-0.0451831370592
1607271210982768058,0.0427686758339,0.0759756937623,-0.995157182217,-0.0453955829144
1607271210986918926,0.0430880971253,0.0756301283836,-0.995162546635,-0.0455537028611
1607271210993954896,0.0434064790606,0.0751662701368,-0.9951800704,-0.0456352345645
1607271210997087955,0.0437161549926,0.074616022408,-0.995207130909,-0.0456540323794
1607271211001919031,0.0440584979951,0.0740195289254,-0.995237886906,-0.045623306185
1607271211006980895,0.0443987511098,0.0733995884657,-0.995271205902,-0.0455684065819
1607271211012335062,0.0445007011294,0.0729227140546,-0.995298087597,-0.0456481017172
1607271211016638040,0.0449201464653,0.0722999796271,-0.995329499245,-0.0455422177911
1607271211021853923,0.0454434193671,0.0716952010989,-0.995353460312,-0.0454554893076
1607271211027093887,0.0460287295282,0.071127705276,-0.995371162891,-0.0453716665506
1607271211031897068,0.0467032529414,0.0705803334713,-0.99538064003,-0.0453280806541
1607271211036803007,0.0474526770413,0.0700911656022,-0.995380282402,-0.0453161038458
1607271211045602083,0.048240557313,0.0696290060878,-0.995372951031,-0.0453581772745
1607271211046675920,0.0489846169949,0.0693531185389,-0.995348453522,-0.0455209538341
1607271211051935911,0.0496333278716,0.0690239518881,-0.995332121849,-0.0456755869091
1607271211057260036,0.0502275004983,0.0687897652388,-0.995309352875,-0.0458758585155
1607271211074022054,0.0507444813848,0.0686070546508,-0.995283007622,-0.0461506731808
1607271211074368953,0.0512005314231,0.0685012489557,-0.995250821114,-0.0464964583516
1607271211074489116,0.0515846088529,0.0684394687414,-0.995214819908,-0.046931527555
1607271211089328050,0.0519712641835,0.0682303458452,-0.995192170143,-0.0472881421447
1607271211089693069,0.0523250997066,0.0682676658034,-0.995144605637,-0.0478415191174
1607271211089845895,0.0527103282511,0.0683601945639,-0.995089888573,-0.0484213419259
1607271211098125934,0.0531409755349,0.0684814527631,-0.995027899742,-0.0490494892001
1607271211098444938,0.053612742573,0.0686262324452,-0.994960606098,-0.0496955439448
1607271211102010011,0.0540758892894,0.0687652975321,-0.994893014431,-0.0503481552005
1607271211107014894,0.0544860623777,0.0688915923238,-0.994830131531,-0.0509741678834
1607271211112013101,0.0550319254398,0.0688503012061,-0.994779825211,-0.0514229610562
1607271211117136955,0.0553398951888,0.0689408928156,-0.994726777077,-0.0519934222102
1607271211121845006,0.0556042045355,0.0690031275153,-0.994679927826,-0.0525224022567
1607271211127083063,0.0558233782649,0.0690355971456,-0.994639575481,-0.0530091747642
1607271211132038116,0.0560014098883,0.0690482258797,-0.99460452795,-0.0534610301256
1607271211137340068,0.0561290420592,0.0690444931388,-0.994575977325,-0.0538617968559
1607271211160162925,0.0562078729272,0.069013774395,-0.994552254677,-0.0542548522353
1607271211160547971,0.056299816817,0.0689836889505,-0.994529426098,-0.0546156130731
1607271211160664081,0.0562655776739,0.0689438208938,-0.994515001774,-0.0549619942904
1607271211160775899,0.0561734698713,0.068906955421,-0.994504928589,-0.0552841834724
1607271211177516937,0.0560460612178,0.0688974708319,-0.994495630264,-0.0555925182998
1607271211177866935,0.0558663643897,0.0689056366682,-0.994487762451,-0.0559016391635
1607271211177988052,0.0556453317404,0.0689391791821,-0.994480252266,-0.056213773787
1607271211186000108,0.0555923357606,0.0691014155746,-0.99444848299,-0.0566288717091
1607271211186311006,0.0553733259439,0.0692323893309,-0.994436442852,-0.0568930804729
1607271211187565088,0.0551959909499,0.0694054216146,-0.994419038296,-0.0571583621204
1607271211197658061,0.0550122000277,0.0696439370513,-0.994398117065,-0.0574092939496
1607271211197995901,0.0548167899251,0.0699414983392,-0.99437224865,-0.0576816387475
1607271211202023983,0.0546304881573,0.0702612325549,-0.994346559048,-0.0579121746123
1607271211206886053,0.0544418692589,0.0706023722887,-0.99431937933,-0.0581419654191
1607271211214535951,0.05429219082,0.0708795636892,-0.994294404984,-0.0583711266518
1607271211216742038,0.0540926270187,0.0712283104658,-0.994268417358,-0.0585732124746
1607271211221923112,0.0538712963462,0.0715676099062,-0.9942445755,-0.0587680377066
