%time,field.x,field.y,field.z
1607254267183327913,-15.371629715,-4.64724349976,1.53045499325
1607254267188179969,-15.3716716766,-4.64564466476,1.53024256229
1607254267197783946,-15.3706703186,-4.64418745041,1.53228092194
1607254267198169946,-15.3707065582,-4.64255952835,1.53213715553
1607254267203506946,-15.370757103,-4.64093637466,1.53199505806
1607254267211287975,-15.3708324432,-4.63928747177,1.53185403347
1607254267213476896,-15.3709182739,-4.63765668869,1.53171396255
1607254267218238115,-15.3710193634,-4.63602685928,1.53157544136
1607254267229477882,-15.3711357117,-4.63439178467,1.531427145
1607254267229780912,-15.3723840714,-4.63120174408,1.53138494492
1607254267233458042,-15.3725700378,-4.62949371338,1.53124535084
1607254267238430976,-15.3727674484,-4.62776327133,1.5311037302
1607254267244184970,-15.3729820251,-4.62604379654,1.53096210957
1607254267248492002,-15.373210907,-4.62432146072,1.53081822395
1607254267253247022,-15.3734550476,-4.62259721756,1.53067147732
1607254267263447046,-15.3729772568,-4.62142133713,1.53230845928
1607254267268212080,-15.3732376099,-4.61969995499,1.53222119808
1607254267268502950,-15.373509407,-4.61797571182,1.53213763237
1607254267279433965,-15.3737812042,-4.61624383926,1.53203642368
1607254267279762983,-15.3740663528,-4.61450958252,1.53193688393
1607254267283297061,-15.3743610382,-4.61277341843,1.53183138371
1607254267288048028,-15.3746643066,-4.61102199554,1.53169453144
1607254267294137954,-15.3702964783,-4.61089801788,1.53414356709
1607254267298237085,-15.3705434799,-4.60912799835,1.53405189514
1607254267303391933,-15.3707914352,-4.60734367371,1.53392267227
1607254267308834075,-15.3710517883,-4.6055598259,1.53379309177
1607254267313245058,-15.3713197708,-4.60377025604,1.53364801407
1607254267318355083,-15.3715934753,-4.60196971893,1.53348147869
1607254267327176094,-15.3701591492,-4.6029715538,1.53710842133
1607254267328003883,-15.3703546524,-4.6011800766,1.53698158264
1607254267333398103,-15.3705434799,-4.59937572479,1.53683304787
1607254267338675975,-15.3707437515,-4.59756374359,1.53667020798
1607254267344286918,-15.3709487915,-4.595744133,1.53648984432
1607254267348478078,-15.3711566925,-4.59391832352,1.5362906456
1607254267353358030,-15.3713712692,-4.59207582474,1.53608930111
1607254267362575054,-15.3717632294,-4.59118318558,1.53762757778
1607254267363421916,-15.3719491959,-4.58933877945,1.53741121292
1607254267368330001,-15.3721466064,-4.58747625351,1.53717398643
1607254267375000000,-15.3723459244,-4.58560657501,1.53692507744
1607254267378470897,-15.3725500107,-4.58372735977,1.53665995598
1607254267383531093,-15.3727684021,-4.5818400383,1.53638458252
1607254267388505935,-15.3729906082,-4.57994174957,1.53609156609
1607254267394836902,-15.3686275482,-4.58022260666,1.5379652977
1607254267398427009,-15.3687877655,-4.57830095291,1.53766989708
1607254267403311014,-15.3689537048,-4.57637882233,1.53736007214
1607254267408444881,-15.3691282272,-4.57444286346,1.53703248501
1607254267413387060,-15.3693151474,-4.57249689102,1.53668987751
1607254267418457984,-15.369509697,-4.57053565979,1.53633022308
1607254267427735090,-15.3697137833,-4.5685634613,1.5359544754
1607254267428307056,-15.3669290543,-4.56591653824,1.53564739227
1607254267433605909,-15.3671283722,-4.56390190125,1.53525996208
1607254267438551902,-15.3673372269,-4.56187772751,1.53485882282
1607254267443895101,-15.3675546646,-4.55983734131,1.53444254398
1607254267448384046,-15.3677816391,-4.55775594711,1.53401494026
1607254267453516006,-15.368019104,-4.5556678772,1.53357601166
1607254267462270021,-15.3682670593,-4.55356407166,1.53312897682
1607254267463319063,-15.3670806885,-4.5522441864,1.53433227539
1607254267468539953,-15.3673238754,-4.55011177063,1.533893466
1607254267479686021,-15.3675775528,-4.54796457291,1.53344345093
1607254267479996919,-15.3678388596,-4.54579925537,1.53296780586
1607254267483483076,-15.3681116104,-4.5436167717,1.53248691559
1607254267495985984,-15.3683948517,-4.54141759872,1.53199517727
1607254267496494054,-15.3685483932,-4.54141950607,1.53507912159
1607254267498302936,-15.3687944412,-4.5391998291,1.53461444378
1607254267503436088,-15.3690500259,-4.53695964813,1.53413391113
1607254267509835004,-15.3693208694,-4.53468894958,1.53361296654
1607254267513632059,-15.3695983887,-4.53240156174,1.53308558464
1607254267518615007,-15.3698863983,-4.53008985519,1.53253591061
1607254267529508113,-15.3701906204,-4.52773284912,1.53194904327
1607254267529824972,-15.3714160919,-4.52588701248,1.53304064274
1607254267533648967,-15.3717517853,-4.52349281311,1.53245413303
1607254267545948028,-15.3720979691,-4.52107048035,1.53184211254
1607254267546284914,-15.3724632263,-4.51859903336,1.53119540215
1607254267548362970,-15.3728380203,-4.51610946655,1.53052973747
1607254267553292989,-15.3732261658,-4.5135884285,1.52983760834
1607254267561609029,-15.3704710007,-4.51348352432,1.53190124035
1607254267563364982,-15.3708286285,-4.51094102859,1.53124606609
1607254267568471908,-15.3711996078,-4.50836753845,1.53057062626
1607254267575469017,-15.3715639114,-4.50576210022,1.52989697456
1607254267578306913,-15.3719482422,-4.50312566757,1.52919435501
1607254267583570003,-15.3723421097,-4.50045967102,1.52847468853
1607254267588483095,-15.3727350235,-4.49777317047,1.52774691582
1607254267593920946,-15.3716802597,-4.49719810486,1.5292775631
1607254267598376035,-15.3720493317,-4.49446249008,1.52856457233
1607254267603425979,-15.3724212646,-4.49169206619,1.52782785892
1607254267609297990,-15.372800827,-4.48889350891,1.52708232403
1607254267613574028,-15.3731870651,-4.48606204987,1.52632141113
1607254267618405103,-15.3735771179,-4.48318481445,1.52554154396
1607254267628165960,-15.372551918,-4.48190784454,1.52561461926
1607254267632136106,-15.3729324341,-4.4789814949,1.5248105526
1607254267633467912,-15.3733177185,-4.47601890564,1.52398991585
1607254267638281106,-15.3737230301,-4.47300243378,1.52318155766
1607254267643595933,-15.3741283417,-4.46996212006,1.52234566212
1607254267648479938,-15.3745412827,-4.46688461304,1.52149868011
1607254267653307914,-15.3749599457,-4.46376228333,1.52065205574
1607254267661448001,-15.3751325607,-4.46161413193,1.52055871487
1607254267663450002,-15.3755407333,-4.45841741562,1.51970672607
1607254267668330907,-15.3759622574,-4.45517253876,1.51889002323
1607254267675359010,-15.3763875961,-4.45188713074,1.51804578304
1607254267678464889,-15.3768224716,-4.44855928421,1.51719915867
1607254267683412075,-15.3772563934,-4.44517993927,1.51637196541
1607254267688586950,-15.3776988983,-4.44176054001,1.51553833485
1607254267694641113,-15.3777341843,-4.43970632553,1.51584410667
1607254267698435068,-15.3781661987,-4.43620538712,1.51506137848
1607254267703387975,-15.3786077499,-4.43265628815,1.51427960396
1607254267709909915,-15.3790521622,-4.42906522751,1.51350271702
1607254267713335990,-15.3794927597,-4.42541599274,1.51271939278
1607254267718346118,-15.3799381256,-4.42172813416,1.51194167137
1607254267728481054,-15.3803844452,-4.41799259186,1.51116454601
1607254267730727910,-15.3815221786,-4.41453886032,1.5114274025
1607254267733448028,-15.3819742203,-4.41071939468,1.51068925858
1607254267741944074,-15.3824262619,-4.40684366226,1.50994515419
1607254267743681907,-15.3828802109,-4.40292358398,1.50920391083
1607254267748439073,-15.3833332062,-4.39897727966,1.50847816467
1607254267753330945,-15.3837881088,-4.39498615265,1.50775408745
1607254267761321067,-15.3842449188,-4.39095687866,1.50703573227
1607254267763521909,-15.3838949203,-4.38845252991,1.50882875919
1607254267768506050,-15.3843736649,-4.38440084457,1.50819468498
1607254267775779962,-15.3848628998,-4.3803153038,1.50756716728
1607254267778698921,-15.3853912354,-4.37625837326,1.50698530674
1607254267783541917,-15.3859243393,-4.3721613884,1.50640118122
1607254267788559913,-15.386475563,-4.36805343628,1.50583159924
1607254267795166969,-15.3856649399,-4.36346149445,1.50495004654
1607254267798397064,-15.3862571716,-4.35933542252,1.50441098213
1607254267803332090,-15.3868675232,-4.35519742966,1.50388669968
1607254267810142040,-15.387588501,-4.35158586502,1.50409126282
1607254267813452005,-15.3882722855,-4.34763908386,1.50389897823
1607254267818422079,-15.3889827728,-4.34372854233,1.5037869215
1607254267830595970,-15.3897190094,-4.33984899521,1.50375294685
1607254267830950021,-15.3918714523,-4.33721923828,1.50445187092
1607254267833367109,-15.3927154541,-4.33346796036,1.50459611416
1607254267838392019,-15.3935861588,-4.32975006104,1.50481545925
1607254267843842029,-15.3939847946,-4.32636213303,1.50529575348
1607254267848603010,-15.3947200775,-4.32282876968,1.50572824478
1607254267853487014,-15.395447731,-4.31934261322,1.50625371933
1607254267862695932,-15.3968639374,-4.31746768951,1.50856769085
1607254267863219976,-15.3975925446,-4.31412506104,1.50925993919
1607254267868444919,-15.3983182907,-4.31083488464,1.51002418995
1607254267876225948,-15.3990869522,-4.30754566193,1.51078045368
1607254267878648996,-15.3998422623,-4.30431413651,1.51161909103
1607254267887712955,-15.4006071091,-4.30112028122,1.51250481606
1607254267888487100,-15.4013910294,-4.29789495468,1.51336359978
1607254267895641088,-15.401725769,-4.29338359833,1.51439404488
1607254267898690938,-15.4025268555,-4.29015398026,1.51527786255
1607254267903634071,-15.4033222198,-4.28689336777,1.51610803604
1607254267910460948,-15.404135704,-4.28366994858,1.51699733734
1607254267913507938,-15.4049577713,-4.28045654297,1.51789581776
1607254267918426036,-15.4057893753,-4.27725076675,1.51880776882
1607254267929619073,-15.4066104889,-4.27402114868,1.51968765259
1607254267930465936,-15.4045143127,-4.26840400696,1.51965725422
1607254267933470010,-15.4052753448,-4.26511287689,1.52053439617
1607254267943245887,-15.4060173035,-4.26180076599,1.5213521719
1607254267943712949,-15.4067735672,-4.25849819183,1.52220070362
1607254267948630094,-15.4075307846,-4.25519371033,1.52304387093
1607254267953444004,-15.4082555771,-4.25189113617,1.52386164665
1607254267963516950,-15.4082841873,-4.24667882919,1.5237685442
1607254267963871955,-15.4089488983,-4.2433257103,1.52454102039
1607254267968503952,-15.4095916748,-4.24000310898,1.52525985241
1607254267976917028,-15.4102306366,-4.23666906357,1.52598547935
1607254267978764057,-15.410859108,-4.23333883286,1.52669560909
1607254267983541011,-15.4114675522,-4.23003101349,1.52734005451
1607254267988980054,-15.412065506,-4.22672510147,1.52797317505
1607254267995925903,-15.4123544693,-4.2212061882,1.5269497633
1607254267998524904,-15.4128904343,-4.21791315079,1.52744376659
1607254268003676891,-15.4134140015,-4.21462059021,1.52790915966
1607254268011059045,-15.4139232635,-4.21134662628,1.5283396244
1607254268013740062,-15.4144163132,-4.20809078217,1.52873528004
1607254268018672943,-15.4149093628,-4.20486783981,1.52913177013
1607254268029447078,-15.4152345657,-4.20175170898,1.53038930893
1607254268029773950,-15.4156913757,-4.19857883453,1.53072619438
1607254268033601999,-15.4161634445,-4.19547605515,1.53108656406
1607254268038589000,-15.4166126251,-4.19237327576,1.53140282631
1607254268043652057,-15.41705513,-4.18930149078,1.53170287609
1607254268048643112,-15.4175052643,-4.18625164032,1.53200256824
1607254268053682088,-15.4179458618,-4.18323040009,1.53228032589
1607254268062848091,-15.4198617935,-4.18013238907,1.532310009
1607254268063452005,-15.4203233719,-4.17716693878,1.53260040283
1607254268068592071,-15.4207839966,-4.17422819138,1.53286290169
1607254268077189922,-15.4212398529,-4.17131185532,1.53312194347
1607254268078695058,-15.4216880798,-4.1684422493,1.53341329098
1607254268083614110,-15.4221315384,-4.1655960083,1.53368985653
1607254268088860988,-15.4225702286,-4.1627779007,1.53396916389
1607254268096008062,-15.4230012894,-4.15997695923,1.53423237801
1607254268098475933,-15.4235239029,-4.15712356567,1.53506708145
1607254268103440999,-15.4239683151,-4.1543841362,1.53534173965
1607254268110306978,-15.4244060516,-4.15167188644,1.53561389446
1607254268113569974,-15.4248504639,-4.14891910553,1.53582036495
1607254268118627071,-15.4252853394,-4.14622688293,1.53605294228
1607254268129740953,-15.4257164001,-4.1435546875,1.53627336025
1607254268130039930,-15.4261350632,-4.14088582993,1.53646588326
1607254268133429050,-15.4259147644,-4.13742780685,1.53726923466
1607254268143841981,-15.4263162613,-4.13475847244,1.53745615482
1607254268144156932,-15.4267158508,-4.13204908371,1.53758406639
1607254268148718118,-15.427107811,-4.12936878204,1.53771722317
1607254268153582096,-15.4274950027,-4.12669086456,1.53782916069
1607254268162328958,-15.4278783798,-4.12397766113,1.53791117668
1607254268163434028,-15.4258327484,-4.12090492249,1.53752601147
1607254268168772935,-15.4261627197,-4.11815881729,1.53752207756
1607254268176390886,-15.4264783859,-4.11536216736,1.5374776125
1607254268179632902,-15.4267911911,-4.11257314682,1.5374134779
1607254268183490991,-15.4270963669,-4.109770298,1.53732061386
1607254268188489913,-15.4273805618,-4.10696792603,1.53721165657
1607254268196671009,-15.4276599884,-4.10414791107,1.53707528114
1607254268198518037,-15.4232997894,-4.10330533981,1.53825056553
1607254268203455924,-15.4234342575,-4.10048294067,1.53806841373
1607254268211272001,-15.4236001968,-4.09764957428,1.53790807724
1607254268213716983,-15.4237356186,-4.09480667114,1.5377048254
1607254268218569993,-15.423866272,-4.09195327759,1.53748476505
1607254268229465961,-15.4240036011,-4.08907079697,1.53724002838
1607254268229813098,-15.4218845367,-4.08915185928,1.54185044765
1607254268234406948,-15.4219350815,-4.08629179001,1.54167509079
1607254268244407892,-15.4219827652,-4.08338594437,1.54144632816
1607254268244806051,-15.4220294952,-4.08047389984,1.54120922089
1607254268248347043,-15.4220743179,-4.07754087448,1.54094648361
1607254268253535985,-15.4221172333,-4.07459354401,1.54065930843
1607254268259866952,-15.4221582413,-4.07162237167,1.54034495354
1607254268263441085,-15.4193181992,-4.07131481171,1.5448281765
1607254268268388032,-15.419260025,-4.0683465004,1.54456329346
1607254268275192022,-15.4191951752,-4.06535482407,1.54426908493
1607254268278672933,-15.4191322327,-4.06234645844,1.54395270348
1607254268283540964,-15.4190797806,-4.05932378769,1.54363131523
1607254268288465023,-15.4190263748,-4.05627965927,1.54328119755
1607254268293881893,-15.4189767838,-4.05321455002,1.54291284084
1607254268298393964,-15.4162826538,-4.0527100563,1.54688000679
1607254268303469896,-15.4161548615,-4.04964494705,1.5465657711
1607254268309775114,-15.4160261154,-4.04656410217,1.54623234272
1607254268313549995,-15.4159021378,-4.04346084595,1.5458804369
1607254268318645000,-15.4157705307,-4.04032945633,1.54551684856
1607254268326524019,-15.4156455994,-4.03717899323,1.54513347149
1607254268328335046,-15.4155216217,-4.03400611877,1.54473304749
1607254268333533048,-15.4147253036,-4.03177118301,1.54885828495
1607254268342420101,-15.4145336151,-4.02856206894,1.54855024815
1607254268343667984,-15.4143400192,-4.02533531189,1.54822683334
1607254268348442077,-15.414141655,-4.02208900452,1.54788136482
1607254268353339910,-15.4139432907,-4.01882457733,1.54751992226
1607254268359778881,-15.4137420654,-4.0155415535,1.5471394062
1607254268363873958,-15.4144191742,-4.01163482666,1.55082786083
1607254268368464946,-15.4141864777,-4.00828123093,1.55053925514
1607254268374978065,-15.4139471054,-4.00490474701,1.55023014545
1607254268378984928,-15.4136981964,-4.00149154663,1.54990243912
1607254268383641958,-15.4134454727,-3.99806165695,1.54955470562
1607254268388855934,-15.413187027,-3.99460983276,1.54919028282
1607254268394475936,-15.4129228592,-3.99113583565,1.54880928993
1607254268398441076,-15.412651062,-3.98760271072,1.54839599133
1607254268403574943,-15.4127178192,-3.98267245293,1.55184197426
1607254268409480094,-15.4124317169,-3.97906112671,1.55151534081
1607254268413589000,-15.412147522,-3.9754087925,1.55118620396
1607254268418380022,-15.411854744,-3.97173476219,1.55083179474
1607254268428576946,-15.4115591049,-3.96803188324,1.55046153069
1607254268428884983,-15.4112453461,-3.96429610252,1.55007338524
1607254268433645963,-15.4111299515,-3.96074223518,1.55326855183
1607254268443061113,-15.4107990265,-3.95692920685,1.55296218395
1607254268443423986,-15.4104614258,-3.95309114456,1.55264270306
1607254268448530912,-15.4101161957,-3.94921875,1.55230605602
1607254268453609943,-15.4097633362,-3.94531488419,1.55195343494
1607254268462591886,-15.4094152451,-3.94140028954,1.55159091949
1607254268463424921,-15.4092025757,-3.93866205215,1.55269825459
1607254268468698024,-15.4088420868,-3.93471121788,1.5523597002
1607254268476089954,-15.4084825516,-3.93076968193,1.5520182848
1607254268478723049,-15.408115387,-3.92678880692,1.55165302753
1607254268483448028,-15.407743454,-3.92278885841,1.5512714386
1607254268488639116,-15.4073677063,-3.91876935959,1.55087268353
1607254268494023084,-15.406996727,-3.91477775574,1.55048251152
1607254268498637914,-15.4092025757,-3.91042232513,1.54925537109
1607254268503633022,-15.4088888168,-3.90638780594,1.54882097244
1607254268509618997,-15.4085903168,-3.90240955353,1.54846739769
1607254268513554096,-15.4082813263,-3.89839267731,1.54806256294
1607254268518587112,-15.4079723358,-3.89437508583,1.54765868187
1607254268527384996,-15.4076719284,-3.89038538933,1.54732298851
1607254268530879974,-15.4115753174,-3.88633298874,1.54453444481
1607254268533317089,-15.4114103317,-3.88235640526,1.54419875145
1607254268541873931,-15.411233902,-3.87843537331,1.54396009445
1607254268543395042,-15.4110651016,-3.8745059967,1.54371845722
1607254268548399925,-15.4108963013,-3.87059497833,1.54351270199
1607254268553738117,-15.4107236862,-3.86672472954,1.54336941242
1607254268560586929,-15.4105520248,-3.8628680706,1.54325759411
1607254268563375949,-15.4158496857,-3.85931563377,1.53899502754
1607254268568608999,-15.4158115387,-3.85552334785,1.53889393806
1607254268575579881,-15.4157752991,-3.85174870491,1.53882491589
1607254268578682899,-15.4157333374,-3.84800124168,1.53879928589
1607254268583348035,-15.415687561,-3.84427905083,1.53882086277
1607254268588624954,-15.4156284332,-3.8405880928,1.53892767429
1607254268596028089,-15.4204177856,-3.83661913872,1.53412628174
1607254268598396062,-15.4204740524,-3.83295488358,1.53422355652
1607254268603339910,-15.4205274582,-3.82933712006,1.53444135189
1607254268609332084,-15.4205703735,-3.82573485374,1.53468334675
1607254268613305091,-15.4206066132,-3.82216286659,1.53498804569
1607254268618356943,-15.4206438065,-3.81861591339,1.53537881374
1607254268628648996,-15.420674324,-3.81510019302,1.53582918644
1607254268628981113,-15.4237804413,-3.81029081345,1.53180754185
1607254268633296012,-15.4238739014,-3.80679345131,1.53230452538
1607254268642682075,-15.4239606857,-3.8033208847,1.53288149834
1607254268643331050,-15.4240455627,-3.79987645149,1.53352761269
1607254268648210048,-15.4241456985,-3.79645085335,1.53419446945
1607254268653379917,-15.424241066,-3.7930598259,1.534932971
1607254268662092924,-15.4243383408,-3.78969788551,1.53572404385
1607254268663285017,-15.4259233475,-3.7825729847,1.5334789753
1607254268668327093,-15.4260749817,-3.77919483185,1.53421902657
1607254268676352977,-15.4262332916,-3.7758462429,1.53499495983
1607254268678544998,-15.4263973236,-3.77252697945,1.53580236435
1607254268683332920,-15.4266014099,-3.76922893524,1.53655493259
1607254268688600063,-15.4268026352,-3.76596879959,1.5373673439
1607254268695636987,-15.4266424179,-3.7575211525,1.53757655621
1607254268698183059,-15.4268894196,-3.7541744709,1.53830420971
1607254268703252077,-15.4271345139,-3.75087237358,1.53908503056
1607254268709496974,-15.4273986816,-3.7475874424,1.53986811638
1607254268713411092,-15.4277019501,-3.7443022728,1.54062211514
1607254268718266010,-15.4280223846,-3.7410428524,1.54138314724
1607254268728384017,-15.4283695221,-3.73780012131,1.54213690758
1607254268729362010,-15.4287414551,-3.73457217216,1.54285883904
1607254268733361959,-15.4276409149,-3.72822594643,1.5457354784
1607254268743628025,-15.4280338287,-3.72495388985,1.54647898674
1607254268743710994,-15.4284543991,-3.72170853615,1.54719948769
1607254268748253107,-15.4288988113,-3.71847391129,1.54790902138
1607254268753384113,-15.4293689728,-3.71525502205,1.54860436916
1607254268761341094,-15.4298620224,-3.71206641197,1.54926812649
1607254268763453006,-15.4300813675,-3.70629000664,1.55085361004
1607254268768279075,-15.4306125641,-3.70308852196,1.55152308941
1607254268776205062,-15.4311685562,-3.69990754128,1.55217683315
1607254268778502941,-15.4317178726,-3.69677400589,1.55278623104
1607254268783360004,-15.4323043823,-3.69364500046,1.55338418484
1607254268788364887,-15.4329118729,-3.69053888321,1.5539598465
1607254268794919967,-15.433678627,-3.68603014946,1.55425214767
1607254268798300981,-15.434261322,-3.68296527863,1.55475306511
1607254268803383111,-15.4348535538,-3.67992806435,1.55522596836
1607254268809501886,-15.4354190826,-3.67693138123,1.55566132069
1607254268813291072,-15.4360084534,-3.67395472527,1.55607533455
1607254268818412065,-15.4366016388,-3.67100811005,1.55646038055
1607254268828182935,-15.4371871948,-3.66807842255,1.55682003498
1607254268828583955,-15.4376487732,-3.66541266441,1.55618202686
1607254268833455085,-15.4382152557,-3.66253519058,1.55647683144
1607254268854795932,-15.4387683868,-3.65964436531,1.55674207211
1607254268855295896,-15.4393262863,-3.65679097176,1.55697965622
1607254268855597972,-15.4398822784,-3.65395712852,1.55718743801
1607254268855705976,-15.4404268265,-3.65114235878,1.55738556385
1607254268868419885,-15.4388999939,-3.64276528358,1.55396366119
1607254268868766069,-15.43937397,-3.63992452621,1.55405533314
1607254268871551990,-15.4398422241,-3.6371011734,1.55412793159
1607254268877502918,-15.4403505325,-3.63423275948,1.55419528484
1607254268878755092,-15.4408330917,-3.63140439987,1.55422890186
1607254268883661031,-15.4413175583,-3.62858486176,1.55424416065
1607254268888696908,-15.4418172836,-3.62575888634,1.55425667763
1607254268894864082,-15.4383058548,-3.61884140968,1.55171597004
1607254268898706912,-15.4387435913,-3.61595702171,1.55164587498
1607254268903616905,-15.4391918182,-3.61306738853,1.55155861378
1607254268909329891,-15.4396419525,-3.61018323898,1.55145525932
1607254268913796901,-15.4400987625,-3.60729908943,1.55133402348
1607254268918720960,-15.4405603409,-3.60439968109,1.55118107796
1607254268928189039,-15.4410276413,-3.60150694847,1.55101454258
1607254268928497076,-15.4378051758,-3.59695959091,1.54949963093
1607254268933594942,-15.438202858,-3.59404087067,1.54926455021
1607254268942667007,-15.4386072159,-3.59112024307,1.5490193367
1607254268944237947,-15.4390182495,-3.58819675446,1.54875135422
1607254268949609994,-15.4394302368,-3.58526539803,1.54844582081
1607254268954776048,-15.4398488998,-3.58233618736,1.54811906815
1607254268977739095,-15.4393110275,-3.57946324348,1.54929506779
1607254268978260040,-15.439696312,-3.57653164864,1.54895675182
1607254268978425025,-15.4400863647,-3.57360196114,1.54862082005
1607254268986036062,-15.4404811859,-3.57066917419,1.54824495316
1607254268986291885,-15.4408807755,-3.56773400307,1.54784703255
1607254268986368894,-15.4412946701,-3.56478857994,1.54743921757
1607254268988255023,-15.4417114258,-3.56184482574,1.54700505733
1607254268997495889,-15.4413766861,-3.55644130707,1.54626619816
1607254268998145103,-15.4417791367,-3.55345916748,1.54581332207
1607254269003273010,-15.4421892166,-3.55047440529,1.545332551
1607254269010329961,-15.442606926,-3.54748487473,1.54483175278
1607254269013500928,-15.4430179596,-3.54446983337,1.54431211948
1607254269018547058,-15.44343853,-3.54145646095,1.54377424717
1607254269026618957,-15.443862915,-3.53843259811,1.54321730137
1607254269028305053,-15.4442892075,-3.53539347649,1.54264724255
1607254269033529043,-15.4432115555,-3.5299243927,1.54299485683
1607254269042169094,-15.4436016083,-3.52683186531,1.54243993759
1607254269044008970,-15.4439983368,-3.52372527122,1.54187631607
1607254269048543930,-15.4443950653,-3.52060246468,1.54129374027
1607254269053520917,-15.4447956085,-3.5174665451,1.54069626331
1607254269061099052,-15.4451999664,-3.51431703568,1.54008364677
1607254269063532114,-15.4426965714,-3.51037120819,1.53877854347
1607254269069036960,-15.4430322647,-3.50715398788,1.53812777996
1607254269087937116,-15.4433717728,-3.50391983986,1.53746283054
1607254269088375091,-15.4437246323,-3.50063467026,1.53677475452
1607254269088532924,-15.4440784454,-3.49734735489,1.53607225418
1607254269089132070,-15.444437027,-3.49403834343,1.53535151482
1607254269101135015,-15.4448060989,-3.49069476128,1.53460788727
1607254269101481914,-15.4440059662,-3.48745012283,1.53436863422
1607254269103818893,-15.444357872,-3.4840502739,1.53362727165
1607254269110490083,-15.4447059631,-3.48059487343,1.53287291527
1607254269113780975,-15.4450654984,-3.4771270752,1.53210306168
1607254269118813991,-15.4454298019,-3.47362804413,1.53131854534
1607254269128092050,-15.4458036423,-3.47009801865,1.53052210808
1607254269128400087,-15.445318222,-3.46645236015,1.53108429909
1607254269133789062,-15.4456577301,-3.46286177635,1.53028404713
1607254269142098903,-15.4459962845,-3.45923113823,1.52947318554
1607254269143877029,-15.4463434219,-3.45557141304,1.52864408493
1607254269148648023,-15.4466953278,-3.45188045502,1.52780079842
1607254269153836965,-15.447052002,-3.44815683365,1.52694404125
1607254269175965070,-15.4472131729,-3.44194030762,1.52623450756
1607254269176507949,-15.4475507736,-3.43812417984,1.52537548542
1607254269176704883,-15.4478912354,-3.43427705765,1.52450203896
1607254269188070058,-15.4482326508,-3.43040776253,1.52361810207
1607254269188412904,-15.4485750198,-3.42649793625,1.52271854877
1607254269188532114,-15.4489202499,-3.42255449295,1.5218038559
1607254269188780069,-15.4492702484,-3.41856813431,1.52086889744
1607254269197911977,-15.447681427,-3.41669440269,1.52201008797
1607254269198709964,-15.4479703903,-3.41268110275,1.52110028267
1607254269203669071,-15.4482717514,-3.40865564346,1.52017986774
1607254269209055900,-15.4485740662,-3.40458464622,1.5192450285
1607254269213624000,-15.4488801956,-3.40048289299,1.51829564571
1607254269218691110,-15.4491863251,-3.39635014534,1.51733779907
1607254269227333068,-15.4494972229,-3.39218759537,1.51636683941
1607254269228723049,-15.448805809,-3.389346838,1.51741039753
1607254269234097003,-15.4490890503,-3.38518428802,1.51650893688
1607254269242103099,-15.4493761063,-3.38098359108,1.51558697224
1607254269243860006,-15.4496650696,-3.37675738335,1.51465606689
1607254269248823881,-15.4499578476,-3.37250709534,1.51371753216
1607254269253819942,-15.4502630234,-3.36823916435,1.51279067993
1607254269261202096,-15.44962883,-3.36618328094,1.51331949234
1607254269264580011,-15.4499053955,-3.36191225052,1.51241350174
1607254269268723011,-15.4501876831,-3.35763454437,1.51154136658
1607254269275666952,-15.4504747391,-3.35332560539,1.51065063477
1607254269278680086,-15.4507665634,-3.34899687767,1.50976276398
1607254269283647060,-15.4510698318,-3.34465837479,1.50890374184
1607254269288652896,-15.451376915,-3.34029626846,1.50804066658
1607254269295026063,-15.4513969421,-3.33967900276,1.51003098488
1607254269298798084,-15.4516954422,-3.33534884453,1.50929296017
1607254269303833961,-15.4519996643,-3.33099913597,1.5085490942
1607254269309556007,-15.4523115158,-3.32663464546,1.50782048702
1607254269313693046,-15.4526348114,-3.3222463131,1.50707876682
1607254269318895101,-15.4529628754,-3.31784129143,1.50635135174
1607254269326383113,-15.4532985687,-3.31341838837,1.50562632084
1607254269328933954,-15.4539709091,-3.31100463867,1.5073570013
1607254269333950042,-15.4543304443,-3.3066008091,1.50672018528
1607254269341322898,-15.454703331,-3.30219244957,1.50608944893
1607254269343790054,-15.4550895691,-3.29776835442,1.50547230244
1607254269349214076,-15.4554672241,-3.29335260391,1.50498235226
1607254269354446887,-15.4558639526,-3.28891944885,1.50446403027
1607254269382350921,-15.4562692642,-3.28448033333,1.50397503376
1607254269382731914,-15.4568824768,-3.28235673904,1.50408327579
1607254269382863044,-15.4573078156,-3.27793169022,1.50371277332
1607254269387191057,-15.457742691,-3.27349901199,1.50337409973
1607254269387522935,-15.4580898285,-3.26927804947,1.5031645298
1607254269387633085,-15.4585046768,-3.26491832733,1.5029296875
1607254269388731956,-15.4589223862,-3.26056933403,1.50273990631
1607254269395150899,-15.4593238831,-3.25625562668,1.50257492065
1607254269398646116,-15.4600172043,-3.25464892387,1.50340569019
1607254269403820037,-15.4603881836,-3.25042200089,1.50335419178
1607254269409337043,-15.4607439041,-3.24628829956,1.50331532955
1607254269413960933,-15.4610996246,-3.24214410782,1.50331676006
1607254269419373989,-15.4614486694,-3.23802733421,1.50334608555
1607254269440767049,-15.4617958069,-3.23395228386,1.50340640545
1607254269441185951,-15.4624090195,-3.23066329956,1.50251328945
1607254269441304922,-15.4627494812,-3.22668576241,1.50263857841
1607254269452939033,-15.4630870819,-3.22274112701,1.50279462337
1607254269453366994,-15.4634628296,-3.21876168251,1.5029194355
